z,temp,oxygen,solidflux,phi,density,temp_grad,xi_grad,j_grad,temp_fluc,xi_fluc,phi_fluc,density_fluc
1329075.7575757576,5612.270379616271,0.02348302773802117,-1.5105777937136285e-07,0.0031003294715020997,12125.609907901717,-0.0012221336689366587,2.624555285537887e-08,1.6679163086046455e-12,-7.920936861060302,23.311569254463297,2.7814314087590497,18.172063802162047
1330590.9090909092,5610.410268256735,0.0235231787221401,-1.4847127172062144e-07,0.003066702291590221,12124.500684083194,-0.0012333629455484438,2.6760761721938748e-08,1.7470040283068944e-12,-7.696137112503854,22.777809584820208,2.7528999827620257,17.83457245507838
1332106.0606060605,5608.53245058279,0.023564142803911982,-1.4576156479162403e-07,0.003031352007904707,12123.379796694782,-0.0012455141399284034,2.7319234351714182e-08,1.830577926546627e-12,-7.469197505488583,22.233240747129308,2.722817719712062,17.486860961352786
1333621.2121212122,5606.635492125475,0.023605987350974487,-1.4292168394083e-07,0.002994153463831095,12122.246409936006,-0.0012586373441957402,2.792338990242178e-08,1.9188739566956718e-12,-7.239944680360494,21.67696716862151,2.691070852176122,17.128093340437136
1335136.3636363638,5604.717880541109,0.023648783495218744,-1.3994428889161558e-07,0.0029549704356176235,12121.09963704161,-0.001272785280308015,2.857577908664939e-08,2.0121388517486793e-12,-7.008195866084084,21.108043235246686,2.657535271901872,16.757382641064474
1336651.5151515151,5602.778021537496,0.023692606336974675,-1.368216571780066e-07,0.0029136542711684873,12119.938536767537,-0.0012880134183110624,2.9279090626905247e-08,2.1106304167637438e-12,-6.7737583879129595,20.52547057727195,2.622075237854532,16.37378742721352
1338166.6666666667,5600.814234618683,0.023737535159156744,-1.3354566715799357e-07,0.002870042288848527,12118.762109538711,-0.0013043800975557724,3.0036157945866464e-08,2.214617804029691e-12,-6.53642915313119,19.928195222468208,2.584541856580205,15.976307925917222
1339681.8181818181,5598.824748643953,0.0237836536517219,-1.3010778062549456e-07,0.0028239558790961856,12117.569293200711,-0.0013219466506563602,3.0849966091003616e-08,2.324381766984946e-12,-6.295994114345406,19.315104612208206,2.5447712810524297,15.56388177891523
1341196.9696969697,5596.807697197085,0.023831050146797553,-1.2649902505635055e-07,0.0027751982343544516,12116.358958300969,-0.0013407775299205521,3.1723658891606227e-08,2.4402148885179424e-12,-6.052227709846638,18.685024475719292,2.5025825580001526,15.135379323872808
1342712.121212121,5594.761113762389,0.02387981786482694,-1.227099755309644e-07,0.0027235516091577007,12115.129902803257,-0.0013609404359263763,3.266054634461943e-08,2.5624217788734175e-12,-5.804892280620385,18.036715557872867,2.457775031613544,14.689598308866024
1344227.2727272727,5592.68292670454,0.023930055172075193,-1.1873073638326986e-07,0.002668773979309788,12113.880846108452,-0.0013825064478695153,3.3664112224392884e-08,2.691319237970602e-12,-5.55373746364515,17.368870195947043,2.4101251808379507,14.225257913139846
1345742.4242424243,5590.570954049831,0.023981865849830798,-1.1455092263402326e-07,0.002610594922652809,12112.610422211319,-0.001405550155242826,3.473802190967837e-08,2.8272363765174377e-12,-5.298499561192353,16.680108740912697,2.3593827242021663,13.740991903922511
1347257.5757575757,5588.422898067235,0.02403535937562635,-1.1015964127611723e-07,0.002548710477232696,12111.317171761179,-0.0014301497903382694,3.588613041911427e-08,2.970514689890814e-12,-5.038900885931748,15.968975818937448,2.305265764048756,13.235340697054454
1348772.7272727273,5586.23633964843,0.024090651216784567,-1.0554547248724211e-07,0.002482776634955757,12109.999532703338,-0.0014563873610073988,3.7112490645218486e-08,3.121508078335238e-12,-4.774649081741887,15.233936429039813,2.2474546511661244,12.706741998464052
1350287.878787879,5584.008732486887,0.0241478631365837,-1.006964508571719e-07,0.0024124009826844875,12108.65582904272,-0.0014843487830229934,3.8421361773964116e-08,3.2805828066503485e-12,-4.505436420236389,14.473371872983657,2.1855841150260904,12.153519567773358
1351803.0303030303,5581.737397057156,0.024207123513310058,-9.560004672651123e-08,0.002337131778651209,12107.284257063058,-0.0015141240113206958,3.981721787553181e-08,3.4481173961735963e-12,-4.23093907314299,13.685575513853538,2.119232996795544,11.573869437506092
1353318.1818181819,5579.419514396662,0.024268567672447783,-9.024314774505514e-08,0.0022564433991513976,12105.882868007844,-0.001545807169313301,4.1304756649408666e-08,3.6245024415469556e-12,-3.950816360816513,12.86874835998595,2.0479105948735574,10.965842594042993
1354833.3333333333,5577.052119693585,0.024332338232222535,-8.461204076965285e-08,0.0021697165170830902,12104.449545697891,-0.0015794966753825861,4.288890830460319e-08,3.810140344498906e-12,-3.6647099773157703,12.020994471376344,1.971038101114196,10.32732259517477
1356348.4848484849,5574.632095685846,0.024398585462689,-7.86923942332048e-08,0.0020762104084859445,12102.981976666066,-0.001615295365571649,4.457484455370988e-08,4.0054449566877964e-12,-3.3722431926518714,11.140316186036959,1.8879227114648685,9.655995704849955
1357863.6363636365,5572.156165877722,0.024467467658518365,-7.246924112896988e-08,0.001975023089070101,12101.477608821488,-0.0016533106114053951,4.636798769699724e-08,4.2108411235606654e-12,-3.0730200329972583,10.224609164229804,1.797720426144139,8.949309557376685
1359378.7878787878,5569.620887582386,0.024539151525599715,-6.592696276619842e-08,0.0018650318609749032,12099.933591767154,-0.0016936544316825844,4.8274019770739944e-08,4.426764121206372e-12,-2.766624439856896,9.271657249060178,1.699380665836048,8.20441347503933
1360893.9393939395,5567.022644800395,0.02461381258153579,-5.9049273464470185e-08,0.0017448007514936762,12098.346686255281,-0.0017364435969988612,5.0298891732168795e-08,4.653658978335286e-12,-2.4526194094129856,8.2791271423609,1.5915601905152272,7.418067923463142
1362409.090909091,5564.35764094616,0.024691635570062914,-5.181920636788719e-08,0.001612428529514935,12096.713118438116,-0.001781799725662708,5.244883265102392e-08,4.8919796758496915e-12,-2.1305461134983785,7.244562895471384,1.4724819804394496,6.586498762412456
1363924.2424242424,5561.621891436492,0.024772814889383852,-4.421910056880859e-08,0.001465281618223565,12095.028327443228,-0.0018298493696010216,5.473035887689194e-08,5.1421882169661675e-12,-1.79992300390115,6.165380215060703,1.3396876099303128,5.705144821089866
1365439.393939394,5558.811216157498,0.024857555034350814,-3.623058974275884e-08,0.0012994804925820123,12093.286484881448,-0.0018807240887678774,5.715028314994765e-08,5.40475356158127e-12,-1.4602449019679355,5.0388605848296075,1.189561723224015,4.768177406085687
1366954.5454545454,5555.921231828438,0.024946071052390596,-2.7834592504300414e-08,0.0011087790996380637,12091.47945352389,-0.001934560512510786,5.97157236223427e-08,5.680150419530448e-12,-1.11098207575367,3.8621452045269136,1.0162958496219003,3.767458978395144
1368469.696969697,5552.94734428346,0.025038589013009125,-1.9011304700723436e-08,0.0008815989736168997,12089.594042697709,-0.00199150038630162,6.243411275773447e-08,5.968857898621943e-12,-0.7515793072478727,2.632228748443967,0.8091491079887101,2.689798549184804
1369984.8484848484,5549.884740694667,0.02513534649066755,-9.740193866373984e-09,0.0005898947337457924,12087.601730510329,-0.0020516906021946267,6.53132060768594e-08,6.271358004852873e-12,-0.3814549525100927,1.3459529461502624,0.5421759103789179,1.5066739040190875
1371500.0,5546.728381780248,0.025236593059936908,0.0,0.0,12085.284432246568,-0.0021152831818598648,6.836108933453559e-08,6.5881308438083255e-12,-0.0,-0.0,0.0,0.0
