z,temp,oxygen,solidflux,phi,density,temp_grad,xi_grad,j_grad,temp_fluc,xi_fluc,phi_fluc,density_fluc
1289027.1230826788,875.8015378777094,-0.14253033419443864,-1.583730065772066e-06,0.0128838891070805,14905.194066510747,0.020034619076146596,-3.7883982193950666e-05,3.613775493355575e-10,564.4947947077799,2230.262137612462,-16.875446522895828,2777.881485797346
1289045.8286569398,876.1765848818878,-0.1411786456758571,-1.5847179046737006e-06,0.012888621576096403,14887.395997830408,0.020041032108645482,-3.786369512203737e-05,3.647638534164468e-10,564.4494692105703,2212.2930433805163,-16.650048302418178,2760.0924642886685
1289064.534231201,876.5514495048845,-0.14056717229917032,-1.5835896243684155e-06,0.012883026338741804,14879.324786198235,0.02003157660115347,-3.7813636842627886e-05,3.6446958892229416e-10,564.4041657546452,2204.1642307325096,-16.538096438595637,2752.030300048559
1289083.239805462,876.9263599770961,-0.13990345816556868,-1.5902405047524679e-06,0.012915374547360315,14870.519568422415,0.02008046435862491,-3.78731457511707e-05,3.7103289755576055e-10,564.3588567577121,2195.340939237604,-16.46566611011874,2743.234129885197
1289101.9453797233,877.3022012608243,-0.13844961461155078,-1.6056752367344956e-06,0.01299035312396621,14851.293451765641,0.02019522636800886,-3.805598658499333e-05,3.8749177068039886e-10,564.3134352695598,2176.01381508028,-16.310189288558753,2724.017061061281
1289120.6509539844,877.6797524715113,-0.13777599048191547,-1.612220833434028e-06,0.013022011095305215,14842.360606452734,0.02024331936057581,-3.8113441234505014e-05,3.9420684897834204e-10,564.267807131871,2167.058781952506,-16.233325282750055,2715.0932638016266
1289139.3565282456,878.0591428821531,-0.13716945398172545,-1.6150241704640836e-06,0.013035502346215012,14834.3308143879,0.02026334390800141,-3.8118080116759855e-05,3.9747539976459364e-10,564.2219567216362,2158.9955992168366,-16.145035928024786,2707.072520010448
1289158.0621025066,878.4395192212994,-0.13583248530762246,-1.6235090981150677e-06,0.013076460461619626,14816.684069863375,0.02032597674785964,-3.8202303931796876e-05,4.0799501141142173e-10,564.1759871591374,2141.2221878429445,-15.963351022106602,2689.4348239799756
1289176.7676767677,878.8201832441833,-0.13522215294329992,-1.6262381851647762e-06,0.013089554757818157,14808.605591442132,0.02034544194570065,-3.820567389546569e-05,4.113122251195385e-10,564.1299828292406,2133.108543599797,-15.873132155855643,2681.365394273182
1289195.4732510287,879.2005644941207,-0.134659123501967,-1.6215761184435052e-06,0.013066937027788349,14801.19099536486,0.020309473891645655,-3.810554791206119e-05,4.0784565616620485e-10,564.0840126732587,2125.6237355633357,-15.747901105839844,2673.9598471307545
1289214.1788252902,879.5803811563276,-0.1334096825445229,-1.616332998561018e-06,0.013041480932119397,14784.77350579856,0.020269146941054583,-3.799749793675202e-05,4.059023484290457e-10,564.03811074931,2109.0139012761247,-15.50060530573298,2657.5514067197014
1289232.8843995512,879.9593623742331,-0.13285394360048877,-1.6116724098933666e-06,0.013018815809351323,14777.453886406009,0.020233192661529825,-3.7897842254387884e-05,4.0237225219748995e-10,563.9923097911814,2101.6260117465226,-15.377484834908637,2650.2408367027956
1289251.5899738122,880.3378786907462,-0.13223048943324603,-1.6178555769499134e-06,0.013048671047200052,14769.183893243553,0.02027856672873217,-3.7949841239713454e-05,4.0894237601631207e-10,563.9465650177083,2093.337928710765,-15.304600592094069,2641.9798931363794
1289270.2955480732,880.717144284821,-0.1308525482636993,-1.6327484193227397e-06,0.01312051882475632,14750.966989675759,0.02038925882225699,-3.812320902731377e-05,4.260269916526218e-10,563.9007296919107,2075.019836649403,-15.148526956290057,2623.7720393850236
1289289.0011223345,881.0981622718991,-0.13021973608586332,-1.6388189802027508e-06,0.013149675917030892,14742.576363491109,0.020433783479948318,-3.817310164121262e-05,4.3273973000994047e-10,563.8546825844343,2066.607349971932,-15.07156931915552,2615.3904632372105
1289307.7066965958,881.4810479485853,-0.12965863483695253,-1.6399436273274186e-06,0.01315499910918288,14735.153889639836,0.02044121251779278,-3.815382827145133e-05,4.346387129527282e-10,563.8084097613564,2059.1481749647187,-14.97954508290087,2607.977039643174
1289326.4122708568,881.8646982895118,-0.1284072933850031,-1.6456480361071706e-06,0.013182344520688198,14718.651526318135,0.020482986603640885,-3.819824732305976e-05,4.4321582906436317e-10,563.7620445264301,2042.5130758591824,-14.791393586507,2591.483726799105
1289345.117845118,882.2482845460927,-0.12784456841367328,-1.6467120480539083e-06,0.01318736707292983,14711.208373585458,0.020489959513386995,-3.8178050566495835e-05,4.451319015820955e-10,563.7156870362794,2035.032315389969,-14.698377661790806,2584.049624764458
1289363.823419379,882.6312924914573,-0.12730102658316464,-1.6424587159132275e-06,0.0131668287633935,14704.045323400762,0.020457053006559745,-3.808404258442569e-05,4.4193222150038244e-10,563.669399436684,2027.806572005196,-14.580345943688963,2576.895625498191
1289382.52899364,883.0137206095075,-0.12608539293947213,-1.6382885627570612e-06,0.013146670038128333,14688.064426932926,0.020424769169995357,-3.799138565652738e-05,4.41121946966782e-10,563.6231819108687,2011.6461658208204,-14.34556756250679,2560.923780169182
1289401.2345679016,883.395505399105,-0.1255479322929862,-1.6340387762052039e-06,0.013126107337821217,14680.980557169883,0.020391891601320936,-3.789783187009735e-05,4.378670219496425e-10,563.5770421331268,2004.5012645585066,-14.229344926269007,2553.8489617653645
1289419.9401421626,883.7775674677791,-0.12493926359196562,-1.6499090972764114e-06,0.013202359664563446,14672.857970481833,0.020509913701371528,-3.80832383162317e-05,4.5431304281515655e-10,563.5308688454197,1996.4097367439833,-14.205178932469567,2545.7354266569337
1289438.6457164236,884.1618745346806,-0.12358182403687802,-1.6830966576119098e-06,0.013360970257155205,14654.827374398043,0.02075780712719478,-3.850788748551757e-05,4.908543413589961e-10,563.4844242432915,1978.3641893088857,-14.134731179012187,2527.713882373165
1289457.3512906847,884.5499491442512,-0.12294948136567209,-1.6987248144249909e-06,0.013435177063091261,14646.39961243224,0.020874001363843663,-3.8688521115798685e-05,5.077878173091261e-10,563.4375243229156,1969.9579441646983,-14.100296059835753,2519.295172427778
1289476.056864946,884.9415155864705,-0.12246556276246984,-1.6998136507258621e-06,0.013440250917486591,14639.99125266778,0.02088114786489225,-3.866754552477001e-05,5.097417265822988e-10,563.3902024046321,1963.524820806768,-14.01915830726581,2512.895864904134
1289494.7624392072,885.3342392847414,-0.12137091805966797,-1.7059885769529537e-06,0.013469431739507888,14625.548306064224,0.020926436501974996,-3.8716723538170824e-05,5.193959639065136e-10,563.3427406286633,1948.9728189625946,-13.853588829468073,2498.4619707617894
1289513.4680134682,885.7265422487513,-0.12088566073232924,-1.7070079845578085e-06,0.013474167666227882,14619.122972128116,0.020933060907393226,-3.8694705158553584e-05,5.213528779503011e-10,563.2953296996264,1942.5218988565023,-13.77153904883534,2492.0456895072934
1289532.1735877295,886.1173076034725,-0.12041599158781345,-1.694824403894695e-06,0.013416290528551774,14612.965922080959,0.02084066477575492,-3.849083665962048e-05,5.098735661673639e-10,563.2481045950459,1936.2782051359266,-13.628617368828625,2485.897692362144
1289550.8791619905,886.506239362509,-0.11935520466081213,-1.6764879101545618e-06,0.013328918054024294,14599.084680884585,0.020702123129885418,-3.82027256939988e-05,4.945576768137039e-10,563.201101085719,1922.1763022276248,-13.351899025169518,2472.025504288174
1289569.5847362515,886.8929821097963,-0.1189029759339493,-1.6644129320571387e-06,0.01327114226235239,14593.154703952307,0.02061054930917872,-3.8001471655933945e-05,4.830040978720874e-10,563.1543621246882,1916.1644581557975,-13.21423958178952,2466.1045806986963
1289588.2903105125,887.279175531047,-0.11835414362763391,-1.6847340464818897e-06,0.013368032131543419,14585.80396355245,0.020761945702715976,-3.824603081409987e-05,5.049068728892745e-10,563.1076895512714,1908.8683841756276,-13.213179864859027,2458.76289386204
1289606.9958847738,887.6681144907567,-0.11710638502405733,-1.7265522354806158e-06,0.013566053204788167,14569.18973525004,0.02107456056522326,-3.8785210726132726e-05,5.526308472608214e-10,563.0606851717226,1892.2809147859214,-13.183880614416484,2442.1577193432277
1289625.7014590348,888.0619520621711,-0.1165275838805481,-1.7465466711803934e-06,0.013660003588508997,14561.452413620582,0.021223492099281725,-3.9023451690341775e-05,5.752043001187488e-10,563.0130887810161,1884.5864406920007,-13.170077755250679,2434.4294517177664
1289644.407033296,888.4597997448885,-0.11612416962652082,-1.7421041521996095e-06,0.013639051815805875,14556.12571014666,0.021189143610046292,-3.8925791960500344e-05,5.712624300394149e-10,562.9650077569527,1879.2235270876645,-13.07673237638059,2429.1118024682364
1289663.112607557,888.8580315985284,-0.11518979070810426,-1.7385241345751073e-06,0.013622134303995077,14543.832496555282,0.021161262023107235,-3.884007142403858e-05,5.708245180200499e-10,562.9168803047405,1866.8020685914491,-12.891305574540839,2416.827643321649
1289681.8181818184,889.2546752167085,-0.11479270981680378,-1.7340877202560358e-06,0.013601173314211883,14538.588420518965,0.02112696171681779,-3.874291187288829e-05,5.668246821040434e-10,562.8689447953011,1861.5233495260754,-12.799672370857825,2411.5926219505186
1289700.5237560794,889.6485881899974,-0.11435518604920879,-1.7173012127221538e-06,0.013521928544175317,14532.868624397359,0.021000039120158232,-3.84772483106855e-05,5.498459986771464e-10,562.8213392920636,1855.7069904310965,-12.646449008663273,2405.8818807144967
1289719.2293303406,890.0397959024091,-0.11335634976886261,-1.6908156711481742e-06,0.013396320305545818,14519.829304765224,0.020800376654418147,-3.807974557542813e-05,5.251024825359918e-10,562.7740607272976,1842.4286478269426,-12.351092365896195,2392.851616188344
1289737.9349046017,890.4280713814474,-0.11294187178089866,-1.6742310214668773e-06,0.013317233323044889,14514.40962662821,0.020674978895265816,-3.781836006696059e-05,5.081115938220683e-10,562.7271365312753,1836.9186550139482,-12.204798167515506,2387.440993377708
1289756.640478863,890.8169492683693,-0.11246059503862478,-1.7146718979773624e-06,0.013509224218626974,14507.866049962598,0.02097727000032155,-3.833521924708767e-05,5.525691985203761e-10,562.6801395325467,1830.5206520608428,-12.29431933451714,2380.9064722588723
1289775.346053124,891.2119064871962,-0.11132018313208002,-1.794060915608531e-06,0.013881011582651573,14492.52093003939,0.021571655444134634,-3.9381405776497216e-05,6.442876116403016e-10,562.6324078292657,1815.3602295742774,-12.422229300705203,2365.570408102838
1289794.051627385,891.6156753058692,-0.11078072273527668,-1.833854298680814e-06,0.014064837407927043,14485.227950436583,0.02186906159303691,-3.9885766321231605e-05,6.906103581826487e-10,562.5836112190804,1808.1887440054463,-12.485870736926675,2358.2864844876
1289812.757201646,892.024808764003,-0.11049530579967655,-1.8165281450875938e-06,0.013984859642797956,14481.499231605194,0.021738067194801258,-3.9611673079733426e-05,6.715209601376405e-10,562.5341662769574,1804.394464672088,-12.361809084867913,2354.566821864177
1289831.4627759072,892.4323492248858,-0.10980983444323461,-1.7898122075779587e-06,0.013860992442546417,14472.56419494854,0.021536651628123325,-3.921059125697382e-05,6.442677268183146e-10,562.4849138530832,1795.281936728053,-12.126008945247353,2345.6408416358886
1289850.1683501683,892.8357214923751,-0.10954889246383974,-1.7726882074966856e-06,0.013781175852828415,14469.15510740971,0.021407184661740308,-3.8940851192599305e-05,6.252524924351885e-10,562.4361651672364,1791.8130228826228,-12.008377304039136,2342.24081074582
1289868.8739244295,893.2358652933318,-0.1091769767509688,-1.7721808727292348e-06,0.013778714516825216,14464.223783259282,0.021402345935916323,-3.8897301357676075e-05,6.254816020344695e-10,562.3878066507527,1786.8688449902688,-11.938108176472584,2337.318543464549
1289887.5794986906,893.6358317411729,-0.10829346573024058,-1.7763560960192607e-06,0.013798087908292275,14452.566435192817,0.021432623437517343,-3.891729422485438e-05,6.339529308455154e-10,562.3394695678976,1775.1236148072915,-11.792831887546699,2325.6702524876428
1289906.2850729518,894.036228592839,-0.10792131993794524,-1.7758081720068428e-06,0.013795439256219212,14447.63226528761,0.021427479863161063,-3.887323978619638e-05,6.341696249759469e-10,562.291080469516,1770.176378282123,-11.722318859252919,2320.7451398923863
1289924.9906472128,894.450071116229,-0.10791456154342584,-1.9348375019950978e-06,0.014523845324116776,14446.865709493804,0.022619144138658766,-4.098711773027474e-05,8.162697558733854e-10,562.2410664234627,1770.0865334500436,-12.339958244574955,2319.987641628931
1289943.696221474,894.8914899105067,-0.10761087407915525,-2.2353447530128156e-06,0.015837938023124245,14441.71358273291,0.02487183306518008,-4.500661303645665e-05,1.1816224460694444e-09,562.1877197066369,1766.0493691274041,-13.392516215259114,2314.844572618782
1289962.4017957351,895.362948996851,-0.10738683838471241,-2.3924193540627802e-06,0.016496481704714773,14438.161527573979,0.026048725803650894,-4.707810641580253e-05,1.3819067188004391e-09,562.1307425350706,1763.0710805280546,-13.900247632131752,2311.3015754309936
1289981.1073699961,895.8388907288223,-0.10754501739274062,-2.271011496300535e-06,0.015988862189207885,14440.591860999411,0.02513699520442259,-4.5388534725328936e-05,1.2229517874155099e-09,562.07322362303,1765.1738826616095,-13.506139236673373,2313.740967047966
1289999.8129442572,896.2928851710479,-0.10792756119108067,-2.0544113453615308e-06,0.015055508095114594,14446.325261949703,0.023511359536240724,-4.242207022830006e-05,9.510255450383715e-10,562.0183571033805,1770.259348333414,-12.79427902659881,2319.4834264101955
1290018.5185185184,896.7259178186057,-0.10825842370649923,-1.9343906192873547e-06,0.01452133333079113,14451.052369026715,0.022610115931993326,-4.076360283616207e-05,8.04859701048943e-10,561.9660238762385,1774.6577727008962,-12.404204457592135,2324.2195921195425
1290037.2240927794,897.1535737175396,-0.10826855618112498,-1.9636381469607016e-06,0.014652572490627678,14451.012247046598,0.02282839652862037,-4.11162455330865e-05,8.373771049469294e-10,561.9143404444611,1774.7924719225364,-12.518283374843795,2324.188528992154
1290055.9296670407,897.5884294395139,-0.10810834480940909,-2.0243184651890046e-06,0.014922490761502288,14448.621994585548,0.02328240801572655,-4.188982247610187e-05,9.085728348203614e-10,561.8617868935906,1772.6626519264225,-12.717103215779511,2321.8073356042337
1290074.6352413017,898.027149398151,-0.10807888994559414,-2.0531128347515283e-06,0.015049383932189278,14448.066100446582,0.023497268725485243,-4.22335193998075e-05,9.414061416064606e-10,561.8087663387283,1772.271084478594,-12.819350058531931,2321.2605007587904
1290093.340815563,898.5870537748852,-0.1124694346276475,-2.9897865155878896e-06,0.01885611215832857,14502.013234975535,0.03052107757284523,-5.473552456778409e-05,2.0803845700440644e-09,561.7411003022514,1830.6381639032068,-17.16256940379489,2375.2166948016634
1290112.046389824,899.3463440321407,-0.11995386539482132,-4.743821975345594e-06,0.024873797217891302,14593.456963423807,0.04367474712394282,-7.81147602628054e-05,4.537843392258641e-09,561.6493379149957,1930.1347860014353,-25.114640932179217,2466.6694829842518
1290130.7519640853,900.2456669363032,-0.123149764812016,-5.686823459174357e-06,0.027732174363825156,14631.760632281577,0.05074535624554894,-9.05505820222954e-05,6.040793021399498e-09,561.5406521840633,1972.6204748224488,-29.17891520977452,2504.982211796738
1290149.4575383463,900.9669523323136,-0.12099078985447993,-4.657821230824446e-06,0.024601907343550302,14606.96306097326,0.04302600586629454,-7.668087003828827e-05,4.339773450895593e-09,561.4534827923873,1943.9194657341359,-25.17924786299398,2480.193700663529
1290168.1631126076,901.3862836663577,-0.11859668420337685,-2.7538480062191046e-06,0.0179481662334883,14582.457649723743,0.028744757687303696,-5.124132093807179e-05,1.6585433652467475e-09,561.4028054079545,1912.0926732042633,-17.798128802698233,2455.69734980952
1290186.8686868686,901.7358857230231,-0.11783741740830692,-1.7253526183173723e-06,0.013557507029855951,14576.80358694602,0.021029926295015128,-3.7508153468206e-05,5.062911561291255e-10,561.3605550050255,1901.9991225080448,-13.307329865370956,2450.0523476476997
1290205.5742611298,901.0757164215553,-0.08055441235871956,6.842225356835939e-07,,,0.0029577223677444077,-5.438549425080204e-06,-1.8713050746478017e-09,561.4403383428422,1406.3658299435817,,
1290224.279835391,899.181048173854,-0.012335361281488438,5.690135840170648e-06,,,-0.034585837731416456,6.155641025242393e-05,-7.523209600148381e-09,561.6693143896244,499.47453038065754,,
1290242.985409652,897.4508955640981,0.02066067025747498,9.643137557989089e-06,,,-0.0642319401918771,0.00011491865539796924,-2.0786619973391963e-08,561.8784082536254,60.831461468531,,
1290261.6909839134,898.6906427583367,0.012214361662133818,1.4045898085765316e-05,,,-0.09725157524152545,0.00017360794910306585,-1.2284786718238913e-07,561.7285812789609,173.11510742348065,,
1290280.3965581744,901.7761166854978,0.003048000633349515,1.65011644035736e-05,,,-0.11566484942987464,0.00020510124717636113,-7.569928091606196e-07,561.3556929787806,294.9709956891511,,
1290299.1021324357,899.5011838700149,1.5253472434984613e-05,3.750528373766782e-05,,,-0.27318565483594776,0.0004871245012811718,-0.0010453501144170787,561.6306250801742,335.2877689449655,,
1290317.8077066967,896.303282181379,0.00032645599667044503,8.288928557160769e-06,,,-0.05405963763131785,9.693838584303143e-05,-6.207888348229033e-07,562.0171005951095,331.15070082140494,,
1290336.513280958,892.963646393218,-0.002779801178546389,-2.572325811959311e-06,0.017227601651093705,13070.985008121499,0.0274013246509654,-4.9779195588474296e-05,6.30646554669799e-08,562.4207050791098,372.44470245182737,9.44085415374005,944.3062616846771
1290355.218855219,891.8527965616307,-0.006417366009375633,-1.6511477496003743e-06,0.013203765809327072,13116.623713118974,0.02049175286675827,-3.7365522362767034e-05,8.38894749060575e-09,562.5549544408723,420.8018086352665,6.59726620548237,989.9540292816212
1290373.92442948,891.9182676844472,-0.0035186597982939222,-1.3734266473597093e-06,0.011822424443787663,13077.837267726682,0.018407880946855398,-3.357938819385882e-05,6.110617364263e-09,562.5470420694589,382.26695068418,6.362653955557915,951.1766467091969
1290392.630003741,891.9485744144667,0.0020743735369305226,-4.6532062106814525e-06,0.024585081930880343,13012.168445107864,0.04300500468062594,-7.819940956904059e-05,-2.588064984741376e-07,562.543379414934,307.91421211943356,15.059295596273447,885.5168871306411
1290411.3355780023,892.8794630602765,0.004133922076593581,-1.012747811712246e-05,0.03920288996115255,12994.694936361506,0.0840594765423236,-0.00015235942150134202,-4.946398168615454e-07,562.4308788743404,280.53495922520284,25.08660354540011,868.0524416449432
1290430.0411522633,894.669980200896,0.006997372138027449,-1.169562614590033e-05,0.042739397637176046,12960.293311729336,0.09581675553281281,-0.00017295019110281028,-3.7390038485690114e-07,562.2144897850884,242.46878993024438,28.97660077849407,833.6598804938269
1290448.7467265246,896.1979484413239,0.014126650703227923,-5.966217187214188e-06,0.028538474915125168,12858.401046498098,0.05284305190010345,-9.513907729204875e-05,-5.781014179307803e-08,562.0298304771983,147.6934947473613,22.05335373948078,731.7766789640405
1290467.4523007856,897.1608718392861,0.017425807032848423,-3.7160751230087168e-06,0.021481224385823297,12809.905823583835,0.03596505720464286,-6.46710833803331e-05,-2.0344589632259855e-08,561.9134584456898,103.83512785445991,17.541933671475444,683.2905199716251
1290486.1578750468,897.8064995665584,0.018529387378836523,-3.3775826787028558e-06,0.0202847168116147,12794.468447252413,0.033424820230590534,-6.002986572342268e-05,-1.6003504781896887e-08,561.8354324984756,89.16433724184633,16.862438042121298,667.8622077824432
1290504.8634493079,898.3861181666698,0.02071178537778164,-2.683499699239371e-06,0.01766946099108383,12763.715546706879,0.028217791632961738,-5.064123323647165e-05,-9.084401145948211e-09,561.7653839420299,60.151946624067094,15.201041033453091,637.1183715995501
1290523.5690235689,898.9045723967766,0.021561786936709827,-2.397434502682321e-06,0.016513815830797807,12751.536464194169,0.026071022513944525,-4.674847071811634e-05,-6.8257454602384885e-09,561.7027272736705,48.85218495581694,14.393441440386527,624.9483536698739
1290542.27459783,899.3968909968194,0.021840788726491984,-2.487211288985589e-06,0.01688200441460673,12748.142432175822,0.026743095573643485,-4.7896522301458834e-05,-7.300072173350459e-09,561.6432291705426,45.14318737053138,14.776969913883253,621.5633864549571
1290560.9801720914,899.8998343554634,0.022802452013690792,-2.559534138792961e-06,0.01717473214318081,12735.764205160396,0.027284241716982943,-4.880753910362061e-05,-7.4288993095363106e-09,561.5824470351173,32.359015581299886,15.252761846939881,609.194224463357
1290579.6857463524,900.4144685149815,0.023167041714396156,-2.628578606180249e-06,0.017451108281955494,12731.176187219657,0.027800785718196164,-4.967140636704273e-05,-7.726406971676897e-09,561.520252033154,27.51222832379872,15.582791409888047,604.6152717668407
1290598.3913206134,900.9230520208991,0.023959406321997098,-2.5191410532070723e-06,0.017011356207890106,12720.358628900023,0.02697872393466351,-4.815368545166761e-05,-6.8077186298394406e-09,561.4587882698883,16.97868150120561,15.369309140731527,593.8067789118254
1290617.0968948745,901.408337446964,0.0256769745876275,-2.2756642666682415e-06,0.01600476776359873,12696.913895365686,0.025151412658894846,-4.4856189066493403e-05,-5.036432848680497e-09,561.4001401458402,-5.854349622932612,14.825320539593475,570.371111062501
1290635.8024691357,901.874603762011,0.02636149861481329,-2.1836047263274775e-06,0.015612983237809989,12687.527710089818,0.024459774359872337,-4.358266313355052e-05,-4.432426453790618e-09,561.3437905354549,-14.954283949104491,14.604485105693378,560.9939916920438
1290654.5080433968,902.332849287487,0.02678490257792899,-2.2047532038552668e-06,0.01570342855312622,12682.007602914222,0.02461720576480713,-4.3817566554192006e-05,-4.458877924539063e-09,561.2884102603032,-20.582937005497495,14.777477387446265,555.482950642252
1290673.213617658,902.7922626404522,0.0279381010940429,-2.191584033418914e-06,0.015646974890853326,12666.799359465147,0.02451725174321035,-4.3596076716643496e-05,-4.2049977353091015e-09,561.2328888498776,-35.9133422869869,14.964226976486634,540.2837735393773
1290691.9191919193,903.2531607433094,0.028355440144536843,-2.2126705689513658e-06,0.015737023018578555,12661.359993164177,0.024674216267815095,-4.382936173484552e-05,-4.2339265310999436e-09,561.1771880032045,-41.461369529880244,15.13765533167798,534.8534738050022
1290710.6247661803,903.7167634867269,0.028753744714969533,-2.2381331146967548e-06,0.015845322682615102,12656.187987920675,0.02486399502586517,-4.411987398446733e-05,-4.285260179448025e-09,561.1211602930267,-46.75635595665736,15.325731012122601,529.690535348492
1290729.3303404418,904.1831900342484,0.029860530436340668,-2.2359980760225252e-06,0.015836142860564565,12641.633274403515,0.0248467870199047,-4.404408364716937e-05,-4.109623795533495e-09,561.0647913180912,-61.46975822980867,15.549855750437176,515.1448888387197
1290748.0359147028,904.6509047681598,0.030279336304589986,-2.2564832791138704e-06,0.0159229247637532,12636.174020039914,0.02499923147687029,-4.426748996059504e-05,-4.135522046115729e-09,561.0082666621666,-67.03728507346435,15.723720114200859,509.6947017029032
1290766.7414889638,905.1135239824628,0.030923396692736277,-2.2229355274435375e-06,0.015780352748047094,12627.54134877158,0.02474643277928939,-4.3776979120478775e-05,-3.898582380078723e-09,560.9523578142798,-75.59930335398451,15.718043422451267,501.0710978827466
1290785.4470632249,905.5671729310193,0.032419380620097825,-2.126527920350311e-06,0.01536597973511018,12607.482977412763,0.024022200388173338,-4.2458592739682694e-05,-3.323415307772398e-09,560.8975330485229,-95.48663374904147,15.610894893019836,481.02179419250126
1290804.152637486,906.0147878777681,0.033013609364347746,-2.09804992357228e-06,0.015242075523095165,12599.514774935007,0.023807457080398373,-4.2039172008685536e-05,-3.1464531802010422e-09,560.843437509047,-103.38619948032617,15.60542157499301,473.0626596037138
1290822.8582117471,906.4606466940863,0.033437553851038804,-2.1137020835136533e-06,0.015310095488063153,12593.971911521385,0.023923691634143887,-4.220208388131759e-05,-3.1611308325363384e-09,560.7895542029288,-109.02203815598479,15.761348252511864,467.5288642994559
1290841.5637860084,906.9074497256508,0.034579937501754414,-2.1056821060069297e-06,0.015275109556735481,12578.9181716818,0.023862382289095593,-4.205301764525125e-05,-3.021243711422653e-09,560.7355567857123,-124.2086726405958,15.95730864451638,452.4841927896329
1290860.2693602694,907.3553908990575,0.03500234469736225,-2.1208341506538363e-06,0.0153408594311111,12573.394397365539,0.02397486410473941,-4.2208782819591044e-05,-3.035034538088295e-09,560.6814218208168,-129.82407485625893,16.112140058965256,446.9694870235232
1290878.9749345307,907.8047388579552,0.03544153268702527,-2.132170715603689e-06,0.015389902416755903,12567.633903029453,0.024058726665069346,-4.231396802709704e-05,-3.0332199371386277e-09,560.6271168418937,-135.6625578079935,16.253502424087383,441.2180614579876
1290897.6805087917,908.2549598123014,0.036603460373117604,-2.1191465942475843e-06,0.015333323476724572,12552.301065873331,0.02395988232571537,-4.209918434502174e-05,-2.8857326780697485e-09,560.5727063589873,-151.10900704173426,16.430593975557855,425.89429329281086
1290916.3860830527,908.7050628257712,0.03704379872361332,-2.129418072395867e-06,0.015377766945700897,12546.521466692047,0.024035757659757614,-4.219019807569123e-05,-2.8819053552911086e-09,560.5183101295714,-156.96278267511795,16.568235868415154,420.1237633228686
1290935.0916573138,909.1523775871675,0.037600124048915926,-2.1207453286323973e-06,0.015340052318140125,12539.135469114739,0.023969552412551286,-4.20331801611367e-05,-2.8044867656686126e-09,560.4642508683493,-164.3584674475765,16.64105175652025,412.74683517729306
1290953.7972315752,909.5959243742334,0.038956303247988294,-2.0756835718468124e-06,0.015143540878406813,12521.103845131975,0.02363043478364692,-4.140072396159124e-05,-2.5541263277530848e-09,560.4106469775422,-182.38725994565098,16.700893814770318,394.7242808466616
1290972.5028058363,910.0374693877726,0.039487706758695416,-2.068660269188204e-06,0.015112672306301218,12514.049753020197,0.02357661359220966,-4.126685247938932e-05,-2.492511496228791e-09,560.3572850067595,-189.45163877835995,16.77361237900903,387.6792586074086
1290991.2083800973,910.4791356902333,0.03990342269982569,-2.082290344628018e-06,0.015172234577532763,12508.61081335339,0.023677691848075513,-4.140289539536802e-05,-2.505335760832635e-09,560.3039083778658,-194.97808870909623,16.923569364750495,382.24938903352006
1291009.9139543583,910.9218943101595,0.041024505432128794,-2.0783046050086547e-06,0.015154698952321919,12493.85106808478,0.023646648358841227,-4.130875085320792e-05,-2.4199868160000523e-09,560.2503997392995,-209.88155277025567,17.129867109181124,367.49871407822496
1291028.6195286196,911.3656345689143,0.04144172705612818,-2.0912865966465147e-06,0.015211321382946567,12488.390275403619,0.023742863746509017,-4.143581226839523e-05,-2.430968151349584e-09,560.1967724668885,-215.42801896730376,17.278238431190253,362.04699193077505
1291047.3251028806,911.8101204093807,0.04190636100689982,-2.0968842033320045e-06,0.015235632719714934,12482.272452037765,0.02378369420882354,-4.14663932896315e-05,-2.4165695723904234e-09,560.143055088807,-221.60477576445277,17.399959994672287,355.9382393190266
1291066.0306771419,912.2546810261297,0.043105462841981884,-2.0805882021622744e-06,0.01516437519187905,12466.429368856483,0.023660322015815905,-4.1212117642835216e-05,-2.297000599270671e-09,560.0893286737992,-237.54541117866793,17.56030961711056,340.1042271122418
1291084.7362514029,912.698609787666,0.04356600260363309,-2.0858904041109e-06,0.015187446116333533,12460.364016817488,0.023698939878813476,-4.123903437303664e-05,-2.2839161162773293e-09,560.035678620291,-243.66774059177314,17.68000823962588,334.04794626814373
1291103.4418256641,913.1403666915257,0.044103311766185815,-2.081700123443749e-06,0.015169028784958433,12453.245581044213,0.023666364925267566,-4.114284747941631e-05,-2.239906933557609e-09,559.9822910419605,-250.81062805502526,17.766918923222697,326.9385819101579
1291122.1473999252,913.5796372506564,0.0454268579037544,-2.049896378171511e-06,0.015029448197727568,12435.689404840168,0.023426691838277742,-4.068892859085456e-05,-2.082372779408737e-09,559.9292039454624,-268.4056027399147,17.86787613624775,309.39147734179545
1291140.8529741862,914.0176560050377,0.04594590201858037,-2.046612741615052e-06,0.015014895415274808,12428.813624556315,0.023400925532673766,-4.060551402283171e-05,-2.046015262690501e-09,559.8762681331289,-275.3056780765258,17.954178857418633,302.5247689140217
1291159.5585484472,914.4557106437411,0.04637245420625069,-2.0562043230126297e-06,0.015056973445492632,12423.216803143327,0.02347172255096964,-4.0688898424775894e-05,-2.04932534858627e-09,559.8233279840729,-280.97618304103787,18.089874634470323,296.93701957750534
